id,instrument,code,name,position,row,violin_1,violin_2,alto,cello,bass,flute,oboe,clarinet,bassoon,horn,trumpet,trombone,tuba,percussion,harp,piano,column
1815,Violon 2,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,M19,19,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,M
1816,Violon 1,Moz1,Symphonie n°41 (MOZART) - Configuration 1,H18,18,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,H
1817,Violon 1,Moz2,Symphonie n°41 (MOZART) - Configuration 2,I19,19,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,I
1818,Violon 1,Moz3,Symphonie n°41 (MOZART) - Configuration 3,I19,19,3,2,3,3,3,3,3,0,3,3,3,0,0,3,0,0,I
1819,Violon 1,Moz4,Symphonie n°41 (MOZART) - Configuration 4,I19,19,3,2,2,3,4,3,2,0,5,5,3,0,0,5,0,0,I
1820,Violon 1,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,I20,20,3,3,3,3,2,3,3,3,3,3,3,0,0,5,0,0,I
1821,Violon 1,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,H19,19,3,2,2,3,3,3,3,2,3,1,2,0,0,4,0,0,H
1822,Violon 1,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,H19,19,3,3,2,3,3,3,3,2,3,3,3,0,0,3,0,0,H
1823,Violon 1,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,H20,20,3,3,3,3,4,3,3,3,3,1,1,0,0,5,0,0,H
1828,Violon 1,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,G19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
1829,Violon 1,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,G19,19,3,3,3,1,5,3,3,3,3,3,3,3,3,3,0,0,G
1830,Violon 1,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,G19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
1831,Violon 1,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,G19,19,3,3,3,3,3,3,3,3,3,4,3,3,3,3,0,0,G
1832,Violon 1,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,G19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
1833,Violon 1,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,G19,19,3,3,3,3,3,3,3,3,3,3,3,4,4,3,0,0,G
1834,Violon 1,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,G19,19,3,1,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
1835,Violon 1,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,G19,19,1,3,3,3,4,3,3,3,3,3,3,3,3,3,0,0,G
1836,Violon 1,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,G19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,G
1837,Violon 1,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,G19,19,1,3,3,3,3,3,3,3,3,2,3,3,3,4,3,0,G
1838,Violon 1,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,G15,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,G
1839,Violon 1,Rav1,La Valse (RAVEL) - Configuration 1,F16,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,F
1840,Violon 1,Rav2,La Valse (RAVEL) - Configuration 2,G19,19,3,3,3,3,3,3,3,3,3,5,3,3,3,5,3,3,G
1841,Violon 1,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,H18,18,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,H
1842,Violon 1,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,H16,16,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,H
1844,Violon 1,Moz1,Symphonie n°41 (MOZART) - Configuration 1,H20,20,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,H
1845,Violon 1,Moz2,Symphonie n°41 (MOZART) - Configuration 2,H20,20,3,3,4,4,3,3,3,0,2,3,3,0,0,3,0,0,H
1846,Violon 1,Moz3,Symphonie n°41 (MOZART) - Configuration 3,H20,20,3,3,3,4,4,3,3,0,3,3,3,0,0,3,0,0,H
1847,Violon 1,Moz4,Symphonie n°41 (MOZART) - Configuration 4,H20,20,3,3,3,4,4,2,2,0,3,3,3,0,0,3,0,0,H
1848,Violon 1,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,H20,20,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,H
1849,Violon 1,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,H20,20,2,2,2,3,3,3,3,3,3,3,3,0,0,3,0,0,H
1850,Violon 1,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,H20,20,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,H
1851,Violon 1,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,H20,20,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,H
1852,Violon 1,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,I21,21,3,3,2,2,3,3,3,3,3,3,3,0,0,2,0,0,I
1853,Violon 1,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,I21,21,2,2,2,2,2,3,3,3,3,4,3,0,0,2,0,0,I
1854,Violon 1,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,I21,21,2,3,3,2,3,3,3,3,3,3,3,0,0,1,0,0,I
1855,Violon 1,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,I21,21,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,I
1856,Violon 1,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,H19,19,2,3,2,3,3,3,3,3,3,3,3,3,3,3,0,0,H
1857,Violon 1,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,H19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,H
1858,Violon 1,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,H19,19,3,NA,3,NA,3,3,3,3,3,3,3,3,3,3,0,0,H
1859,Violon 1,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,H19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,H
1860,Violon 1,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,H19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,H
1861,Violon 1,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,H19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,H
1862,Violon 1,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,H19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,H
1863,Violon 1,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,H19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,H
1864,Violon 1,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,I20,20,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,0,I
1866,Violon 1,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,H18,18,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,0,H
1867,Violon 1,Rav1,La Valse (RAVEL) - Configuration 1,G17,17,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,0,G
1868,Violon 1,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,G17,17,3,3,3,3,3,3,3,3,3,3,5,5,5,3,3,3,G
1869,Violon 1,Moz1,Symphonie n°41 (MOZART) - Configuration 1,G17,17,3,3,2,2,2,3,3,0,3,3,3,0,0,2,0,0,G
1870,Violon 1,Moz2,Symphonie n°41 (MOZART) - Configuration 2,G17,17,3,3,3,3,3,3,3,0,2,3,3,0,0,2,0,0,G
1871,Violon 1,Moz3,Symphonie n°41 (MOZART) - Configuration 3,H18,18,3,3,2,3,2,3,3,0,2,4,4,0,0,3,0,0,H
1872,Violon 1,Moz4,Symphonie n°41 (MOZART) - Configuration 4,H18,18,4,2,3,3,2,3,3,0,3,4,4,0,0,4,0,0,H
1877,Violon 1,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,I20,20,4,2,2,3,3,3,3,3,2,3,4,0,0,3,0,0,I
1878,Violon 1,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,I20,20,3,1,2,3,3,3,3,2,2,3,3,0,0,3,0,0,I
1879,Violon 1,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,I20,20,4,3,3,3,3,3,3,2,2,3,4,0,0,3,0,0,I
1880,Violon 1,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,I20,20,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,I
1881,Violon 1,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,I20,20,4,3,2,2,3,3,2,2,2,3,4,3,3,3,0,0,I
1882,Violon 1,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,I20,20,4,3,3,3,3,3,2,2,2,2,2,2,3,3,0,0,I
1883,Violon 1,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,I20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,I
1884,Violon 1,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,I20,20,3,2,3,3,3,3,3,3,3,3,3,0,0,3,0,0,I
1885,Violon 1,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,I20,20,3,3,3,3,3,3,2,2,2,3,3,3,2,3,0,0,I
1886,Violon 1,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,I20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,I
1887,Violon 1,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,I20,20,4,3,3,3,2,3,3,3,3,4,4,4,4,3,0,0,I
1888,Violon 1,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,I20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,I
1889,Violon 1,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,I20,20,4,3,3,3,3,4,4,3,3,4,4,4,4,4,3,0,I
1890,Violon 1,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,I20,20,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,0,I
1891,Violon 1,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,G17,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
1892,Violon 1,Rav1,La Valse (RAVEL) - Configuration 1,G17,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
1893,Violon 1,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,I22,22,3,2,3,3,3,3,2,2,2,3,4,4,3,3,3,3,I
1894,Violon 1,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,I20,20,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,I
1895,Violon 1,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,I22,22,4,3,3,3,3,3,3,3,3,5,5,5,5,3,3,3,I
1896,Violon 1,Moz1,Symphonie n°41 (MOZART) - Configuration 1,I18,18,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,I
1897,Violon 1,Moz2,Symphonie n°41 (MOZART) - Configuration 2,J19,19,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,J
1898,Violon 1,Moz3,Symphonie n°41 (MOZART) - Configuration 3,J20,20,3,2,3,3,3,3,3,0,3,3,3,0,0,3,0,0,J
1899,Violon 1,Moz4,Symphonie n°41 (MOZART) - Configuration 4,J20,20,3,2,3,3,3,3,3,0,3,3,3,0,0,3,0,0,J
1902,Violon 1,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1904,Violon 1,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,G21,21,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,G
1905,Violon 1,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,K19,19,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,K
1906,Violon 1,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,K19,19,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,K
1907,Violon 1,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,K19,19,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,K
1908,Violon 1,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,G21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
1909,Violon 1,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,G21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
1910,Violon 1,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,K23,23,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,K
1911,Violon 1,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,K23,23,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,K
1912,Violon 1,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,G21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
1913,Violon 1,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,G21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
1914,Violon 1,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,G21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
1915,Violon 1,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,G21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
1916,Violon 1,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,G21,21,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,0,G
1917,Violon 1,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,G21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,G
1918,Violon 1,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,F17,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,F
1919,Violon 1,Rav1,La Valse (RAVEL) - Configuration 1,F17,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,F
1920,Violon 1,Rav2,La Valse (RAVEL) - Configuration 2,G21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,G
1921,Violon 1,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,G21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,G
1922,Violon 1,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,G21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,G
1923,Violon 1,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,G21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,G
1924,Violon 1,Moz1,Symphonie n°41 (MOZART) - Configuration 1,H20,20,3,5,3,3,3,3,3,0,3,3,4,0,0,4,0,0,H
1925,Violon 1,Moz2,Symphonie n°41 (MOZART) - Configuration 2,H20,20,3,4,3,2,3,4,4,0,4,4,4,0,0,4,0,0,H
1926,Violon 1,Moz3,Symphonie n°41 (MOZART) - Configuration 3,H20,20,3,2,4,5,5,4,4,0,4,4,5,0,0,5,0,0,H
1927,Violon 1,Moz4,Symphonie n°41 (MOZART) - Configuration 4,H20,20,3,3,4,5,5,5,5,0,5,5,5,0,0,5,0,0,H
1928,Violon 1,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,H21,21,4,3,3,3,3,4,3,3,3,1,3,0,0,1,0,0,H
1929,Violon 1,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,H20,20,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,H
1930,Violon 1,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,H20,20,3,3,3,3,4,3,3,3,3,1,3,0,0,1,0,0,H
1933,Violon 1,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1935,Violon 1,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,H20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,H
1936,Violon 1,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,H20,20,3,3,3,3,3,3,3,3,3,5,5,5,5,3,3,0,H
1937,Violon 1,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,H18,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,H
1938,Violon 1,Rav1,La Valse (RAVEL) - Configuration 1,H18,18,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,0,H
1939,Violon 1,Rav2,La Valse (RAVEL) - Configuration 2,H20,20,2,1,2,2,2,2,2,2,2,3,3,4,3,4,3,0,H
1940,Violon 1,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,H20,20,3,3,3,3,3,2,2,2,2,5,4,4,4,5,3,3,H
1941,Violon 1,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,H18,18,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,H
1942,Violon 1,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,H20,20,2,2,2,2,2,2,2,2,2,4,4,4,4,3,3,3,H
1943,Violon 2,Moz1,Symphonie n°41 (MOZART) - Configuration 1,K15,15,3,3,2,3,3,3,3,0,3,3,3,0,0,3,0,0,K
1944,Violon 2,Moz2,Symphonie n°41 (MOZART) - Configuration 2,K15,15,3,3,3,2,3,3,3,0,3,4,4,0,0,3,0,0,K
1945,Violon 2,Moz3,Symphonie n°41 (MOZART) - Configuration 3,I19,19,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,I
1946,Violon 2,Moz4,Symphonie n°41 (MOZART) - Configuration 4,I19,19,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,I
1951,Violon 2,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,O19,19,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,O
1952,Violon 2,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,M15,15,2,2,2,2,2,3,3,3,3,3,3,0,0,3,0,0,M
1953,Violon 2,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,O19,19,2,2,3,3,2,2,2,2,2,3,4,0,0,3,0,0,O
1954,Violon 2,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,O19,19,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,O
1955,Violon 2,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,K15,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,K
1956,Violon 2,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,Q20,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,Q
1957,Violon 2,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,Q20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,Q
1958,Violon 2,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,Q20,20,2,2,2,2,2,2,2,2,2,3,3,3,3,3,0,0,Q
1959,Violon 2,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,K15,15,3,3,NA,3,3,3,3,3,3,3,3,3,3,3,0,0,K
1960,Violon 2,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,K15,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,K
1961,Violon 2,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,O19,19,2,2,3,2,3,2,2,2,2,3,3,3,3,3,0,0,O
1962,Violon 2,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,O19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,O
1963,Violon 2,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,Q19,19,3,3,2,3,3,3,3,2,2,3,3,3,3,3,0,0,Q
1964,Violon 2,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,Q19,19,2,2,2,2,2,2,2,3,3,4,5,4,4,3,3,0,Q
1965,Violon 2,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,Q17,17,2,2,2,2,2,2,2,2,2,5,5,5,5,2,2,0,Q
1966,Violon 2,Rav1,La Valse (RAVEL) - Configuration 1,Q18,18,2,2,2,2,2,2,2,2,2,3,4,4,4,4,2,0,Q
1967,Violon 2,Rav2,La Valse (RAVEL) - Configuration 2,K16,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,0,K
1968,Violon 2,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,P19,19,3,3,3,3,3,3,3,2,2,3,3,3,3,3,4,3,P
1969,Violon 2,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,Q17,17,2,3,3,3,3,2,2,2,2,5,5,5,5,3,2,3,Q
1970,Violon 2,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,Q19,19,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,3,Q
1971,Violon 1,Moz1,Symphonie n°41 (MOZART) - Configuration 1,H21,21,3,3,2,3,3,3,3,0,3,3,3,0,0,3,0,0,H
1972,Violon 1,Moz2,Symphonie n°41 (MOZART) - Configuration 2,H21,21,4,4,4,3,3,3,3,0,3,3,3,0,0,3,0,0,H
1973,Violon 1,Moz3,Symphonie n°41 (MOZART) - Configuration 3,H21,21,4,2,3,5,4,4,2,0,4,4,3,0,0,3,0,0,H
1974,Violon 1,Moz4,Symphonie n°41 (MOZART) - Configuration 4,H20,20,4,2,3,4,3,4,4,0,4,4,4,0,0,4,0,0,H
1979,Violon 1,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,H21,21,4,2,3,4,4,3,3,3,3,3,3,0,0,2,0,0,H
1980,Violon 1,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,H21,21,4,1,2,4,4,4,4,4,4,3,3,0,0,2,0,0,H
1981,Violon 1,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,H21,21,4,2,2,3,3,3,3,3,3,3,3,0,0,2,0,0,H
1982,Violon 1,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,H21,21,4,2,3,4,4,4,4,4,4,4,4,0,0,2,0,0,H
1983,Violon 1,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,H21,21,4,4,2,4,4,4,4,4,4,4,4,3,3,2,0,0,H
1984,Violon 1,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,H20,20,4,2,3,3,2,4,4,4,3,4,4,3,3,2,0,0,H
1985,Violon 1,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,H20,20,3,3,3,3,2,3,3,3,3,3,3,3,3,2,0,0,H
1986,Violon 1,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,H20,20,4,2,3,3,3,4,4,4,4,4,4,4,4,3,0,0,H
1987,Violon 1,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,H21,21,3,3,2,3,3,3,3,3,3,3,3,3,3,3,0,0,H
1988,Violon 1,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,H21,21,4,4,2,3,3,2,2,2,2,3,3,3,3,2,0,0,H
1989,Violon 1,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,H21,21,4,2,3,4,3,4,4,4,4,4,4,4,4,4,0,0,H
1990,Violon 1,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,H21,21,4,2,3,4,4,4,4,4,4,4,4,4,4,4,0,0,H
1991,Violon 1,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,H21,21,4,4,2,3,3,3,3,3,3,3,4,3,3,3,3,0,H
1992,Violon 1,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,H21,21,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,0,H
1993,Violon 1,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,H21,21,4,2,4,4,4,3,3,3,3,4,4,4,4,3,3,0,H
1994,Violon 1,Rav1,La Valse (RAVEL) - Configuration 1,H21,21,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2,0,H
1995,Violon 1,Rav2,La Valse (RAVEL) - Configuration 2,H21,21,4,4,4,4,4,3,3,3,3,1,3,3,3,4,4,0,H
1996,Violon 1,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,H21,21,4,2,1,1,2,1,1,1,1,4,4,4,4,3,4,3,H
1997,Violon 1,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,H21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,H
1998,Violon 1,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,H21,21,4,2,3,3,3,3,3,3,3,3,5,5,5,5,3,3,H
2004,Violon 1,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,G18,18,4,3,3,3,3,4,3,3,3,4,4,0,0,4,0,0,G
2005,Violon 1,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,G18,18,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,G
2006,Violon 1,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,G18,18,4,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,G
2007,Violon 1,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,G18,18,3,3,3,3,2,2,2,2,2,3,3,0,0,3,0,0,G
2008,Violon 1,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,G18,18,4,3,3,3,3,2,2,2,2,3,3,0,0,4,0,0,G
2009,Violon 1,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,G18,18,4,3,2,3,3,2,2,2,2,4,4,0,0,4,0,0,G
2010,Violon 1,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,G18,18,4,3,2,3,3,2,2,2,2,4,4,0,0,4,0,0,G
2011,Violon 1,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,G18,18,4,3,3,3,3,2,2,2,2,3,3,0,0,4,0,0,G
2012,Violon 1,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,G18,18,3,3,3,3,3,2,2,2,2,3,3,3,3,3,0,0,G
2013,Violon 1,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,G18,18,4,3,3,3,3,2,2,2,2,3,3,3,3,3,0,0,G
2014,Violon 1,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,G18,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
2015,Violon 1,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,G18,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
2016,Violon 1,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,G18,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
2017,Violon 1,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,G18,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,G
